USB2E5653_1		
795.439	2283.44	
795.766	2274.44	
796.092	2231.44	
796.418	2221.44	
796.745	2201.44	
797.071	2268.44	
797.398	2248.44	
797.724	2308.44	
798.05	2300.44	
798.376	2294.44	
798.702	2351.44	
799.028	2332.44	
799.354	2323.44	
799.68	2330.44	
800.006	2386.44	
800.332	2409.44	
800.658	2430.44	
800.983	2428.44	
801.309	2426.44	
801.635	2424.44	
801.96	2464.44	
802.286	2434.44	
802.611	2434.44	
802.937	2381.44	
803.262	2359.44	
803.588	2351.44	
803.913	2432.44	
804.238	2363.44	
804.563	2370.44	
804.888	2330.44	
805.214	2370.44	
805.539	2407.44	
805.864	2441.44	
806.189	2418.44	
806.513	2478.44	
806.838	2519.44	
807.163	2526.44	
807.488	2581.44	
807.812	2593.44	
808.137	2652.44	
808.462	2676.44	
808.786	2698.44	
809.111	2674.44	
809.435	2644.44	
809.759	2600.44	
810.084	2569.44	
810.408	2604.44	
810.732	2561.44	
811.056	2530.44	
811.381	2477.44	
811.705	2501.44	
812.029	2463.44	
812.353	2486.44	
812.677	2458.44	
813	2486.44	
813.324	2521.44	
813.648	2524.44	
813.972	2605.44	
814.295	2658.44	
814.619	2708.44	
814.942	2645.44	
815.266	2653.44	
815.589	2667.44	
815.913	2613.44	
816.236	2650.44	
816.56	2614.44	
816.883	2597.44	
817.206	2582.44	
817.529	2525.44	
817.852	2442.44	
818.175	2441.44	
818.498	2443.44	
818.821	2391.44	
819.144	2440.44	
819.467	2430.44	
819.79	2437.44	
820.112	2433.44	
820.435	2557.44	
820.758	2537.44	
821.08	2545.44	
821.403	2502.44	
821.725	2534.44	
822.048	2553.44	
822.37	2568.44	
822.693	2539.44	
823.015	2526.44	
823.337	2450.44	
823.659	2439.44	
823.981	2439.44	
824.303	2369.44	
824.625	2332.44	
824.947	2242.44	
825.269	2221.44	
825.591	2119.44	
825.913	2121.44	
826.235	2079.44	
826.557	2015.44	
826.878	1991.44	
827.2	1958.44	
827.521	1982.44	
827.843	1929.44	
828.164	1905.44	
828.486	1909.44	
828.807	1852.44	
829.128	1812.44	
829.45	1740.44	
829.771	1682.44	
830.092	1619.44	
830.413	1411.44	
830.734	1158.44	
831.055	941.44	
831.376	735.44	
831.697	568.44	
832.018	417.44	
832.339	286.44	
832.659	178.44	
832.98	126.44	
833.301	88.44	
833.621	61.44	
833.942	43.44	
834.262	32.44	
834.583	33.44	
834.903	26.44	
835.223	24.44	
835.544	22.44	
835.864	21.44	
836.184	16.44	
836.504	21.44	
836.824	22.44	
837.144	14.44	
837.464	16.44	
837.784	24.44	
838.104	19.44	
838.424	21.44	
838.744	19.44	
839.063	19.44	
839.383	22.44	
839.703	19.44	
840.022	18.44	
840.342	22.44	
840.661	14.44	
840.98	14.44	
841.3	17.44	
841.619	17.44	
841.938	17.44	
842.257	20.44	
842.577	21.44	
842.896	17.44	
843.215	22.44	
843.534	17.44	
843.853	17.44	
844.171	16.44	
844.49	18.44	
844.809	27.44	
845.128	13.44	
845.446	17.44	
845.765	19.44	
846.084	20.44	
846.402	17.44	
846.721	20.44	
847.039	19.44	
847.357	22.44	
847.676	15.44	
847.994	20.44	
848.312	22.44	
848.63	21.44	
848.948	14.44	
849.266	13.44	
849.584	19.44	
849.902	16.44	
850.22	18.44	
850.538	18.44	
850.856	23.44	
851.173	24.44	
851.491	22.44	
851.809	18.44	
852.126	15.44	
852.444	18.44	
852.761	12.44	
853.079	20.44	
853.396	14.44	
853.713	16.44	
854.031	19.44	
854.348	23.44	
854.665	15.44	
854.982	17.44	
855.299	18.44	
855.616	16.44	
855.933	18.44	
856.25	16.44	
856.567	16.44	
856.884	19.44	
857.2	19.44	
857.517	18.44	
857.834	21.44	
858.15	18.44	
858.467	12.44	
858.783	16.44	
859.1	18.44	
859.416	18.44	
859.732	19.44	
860.048	17.44	
860.365	19.44	
860.681	21.44	
860.997	16.44	
861.313	19.44	
861.629	18.44	
861.945	16.44	
862.261	18.44	
862.577	17.44	
862.892	17.44	
863.208	16.44	
863.524	23.44	
863.839	19.44	
864.155	21.44	
864.471	19.44	
864.786	17.44	
865.101	21.44	
865.417	16.44	
865.732	11.44	
866.047	14.44	
866.363	17.44	
866.678	15.44	
866.993	22.44	
867.308	20.44	
867.623	24.44	
867.938	16.44	
868.253	17.44	
868.568	18.44	
868.882	19.44	
869.197	19.44	
869.512	17.44	
869.826	11.44	
870.141	18.44	
870.455	17.44	
870.77	18.44	
871.084	19.44	
871.399	15.44	
871.713	16.44	
872.027	19.44	
872.341	14.44	
872.656	14.44	
872.97	18.44	
873.284	14.44	
873.598	15.44	
873.912	18.44	
874.226	18.44	
874.539	16.44	
874.853	15.44	
875.167	12.44	
875.481	18.44	
875.794	21.44	
876.108	18.44	
876.421	11.44	
876.735	17.44	
877.048	14.44	
877.361	18.44	
877.675	16.44	
877.988	22.44	
878.301	22.44	
878.614	19.44	
878.927	19.44	
879.241	18.44	
879.553	18.44	
879.866	19.44	
880.179	20.44	
880.492	13.44	
880.805	21.44	
881.118	19.44	
881.43	21.44	
881.743	17.44	
882.055	14.44	
882.368	22.44	
882.68	17.44	
882.993	15.44	
883.305	14.44	
883.617	17.44	
883.93	14.44	
884.242	17.44	
884.554	15.44	
884.866	17.44	
885.178	19.44	
885.49	14.44	
885.802	18.44	
886.114	18.44	
886.426	17.44	
886.737	23.44	
887.049	19.44	
887.361	18.44	
887.672	14.44	
887.984	20.44	
888.295	16.44	
888.607	14.44	
888.918	10.44	
889.229	19.44	
889.541	14.44	
889.852	19.44	
890.163	12.44	
890.474	16.44	
890.785	17.44	
891.096	19.44	
891.407	12.44	
891.718	18.44	
892.029	17.44	
892.34	16.44	
892.65	14.44	
892.961	18.44	
893.272	13.44	
893.582	17.44	
893.893	18.44	
894.203	20.44	
894.514	20.44	
894.824	16.44	
895.134	23.44	
895.445	20.44	
895.755	17.44	
896.065	17.44	
896.375	15.44	
896.685	17.44	
896.995	15.44	
897.305	14.44	
897.615	18.44	
897.925	15.44	
898.235	19.44	
898.544	21.44	
898.854	17.44	
899.164	17.44	
899.473	19.44	
899.783	19.44	
900.092	12.44	
900.401	19.44	
900.711	17.44	
901.02	21.44	
